,date,Temperature,Humidity,Light,CO2
47,11-02-2015 15:34,21.89,30.795,436.5,878.5
48,11-02-2015 15:35,21.89,30.8175,429,891.25
49,11-02-2015 15:36,21.89,30.65,436.5,896.5
50,11-02-2015 15:36,21.89,30.7475,429,889.5
51,11-02-2015 15:38,21.89,30.76333333,429,887.3333333
52,11-02-2015 15:39,21.89,30.77,429,893.5
53,11-02-2015 15:40,21.89,30.445,429,832.5
54,11-02-2015 15:40,21.89,30.56666667,429,829
55,11-02-2015 15:42,21.89,30.5,429,829.25
56,11-02-2015 15:42,21.89,30.575,429,850.5
57,11-02-2015 15:43,21.89,30.6,429,844
58,11-02-2015 15:45,21.89,30.55,429,840.25
59,11-02-2015 15:46,21.865,30.55,429,823.75
60,11-02-2015 15:47,21.89,30.6,429,824
61,11-02-2015 15:48,21.89,30.34,429,813
62,11-02-2015 15:49,21.89,30.35666667,429,802
63,11-02-2015 15:49,21.865,30.3925,429,810.75
64,11-02-2015 15:51,21.89,30.35666667,429,805.3333333
65,11-02-2015 15:52,21.89,30.315,429,796.5
66,11-02-2015 15:53,21.89,30.2,429,795
67,11-02-2015 15:53,21.89,30.34,429,793.5
68,11-02-2015 15:55,21.89,30.295,429,790.5
69,11-02-2015 15:55,21.89,30.29,429,786.5
70,11-02-2015 15:56,21.89,30.39,429,794.3333333
71,11-02-2015 15:58,21.89,30.365,429,795.5
72,11-02-2015 15:59,21.89,30.42666667,414,792.6666667
73,11-02-2015 16:00,21.89,30.73,424,798
74,11-02-2015 16:01,21.89,30.4175,429,795.5
75,11-02-2015 16:01,21.89,30.39,429,797.75
76,11-02-2015 16:02,21.89,30.39,429,798
77,11-02-2015 16:04,21.89,30.445,429,802
78,11-02-2015 16:05,21.89,30.35666667,421.5,797.5
79,11-02-2015 16:06,21.89,30.32333333,429,791.5
80,11-02-2015 16:07,21.89,30.32,418.75,788.25
81,11-02-2015 16:08,21.89,30.39,429,792.25
82,11-02-2015 16:08,21.89,30.39,429,795.5
83,11-02-2015 16:09,21.89,30.365,429,793.5
84,11-02-2015 16:11,21.89,30.23,429,789.3333333
85,11-02-2015 16:12,21.89,30.2,429,786
86,11-02-2015 16:13,21.89,30.0225,429,771.75
87,11-02-2015 16:14,21.89,29.96,429,760
88,11-02-2015 16:14,21.89,29.9175,429,756
89,11-02-2015 16:15,21.89,30.1,429,754
90,11-02-2015 16:17,21.89,30.15,416.5,759
91,11-02-2015 16:18,21.89,30.13333333,421.6666667,756.6666667
92,11-02-2015 16:19,21.89,30.47,438,764.25
93,11-02-2015 16:20,21.89,30.16666667,441,768
94,11-02-2015 16:21,21.89,30.075,438,770.25
95,11-02-2015 16:21,21.89,30.125,438,766.25
96,11-02-2015 16:23,21.89,30.175,438,767.75
97,11-02-2015 16:24,21.89,30.295,438,777
98,11-02-2015 16:25,21.89,30.2,441,775.3333333
99,11-02-2015 16:25,21.89,30.2,436.3333333,768
100,11-02-2015 16:27,21.865,30.15,438,766.75
101,11-02-2015 16:27,21.89,30.075,438,772.5
102,11-02-2015 16:28,21.89,30.0725,435.5,774.75
103,11-02-2015 16:30,21.89,30.03,435,766.3333333
104,11-02-2015 16:31,21.89,29.9175,434.5,752
105,11-02-2015 16:32,21.89,30.1,430.5,754
106,11-02-2015 16:33,21.89,30.1,441,755
107,11-02-2015 16:34,21.89,30.075,431,763.25
108,11-02-2015 16:34,21.89,30.1975,425,769.5
109,11-02-2015 16:36,21.89,30.23,419,769.3333333
110,11-02-2015 16:37,21.9175,30.5475,395.25,772.25
111,11-02-2015 16:38,21.96333333,30.79333333,426.6666667,784.6666667
112,11-02-2015 16:38,21.9725,30.2,424.75,784.25
113,11-02-2015 16:40,22,30.175,423.5,794.25
114,11-02-2015 16:40,21.945,30.245,423.5,791
115,11-02-2015 16:41,21.92666667,30.29,426.6666667,791.3333333
116,11-02-2015 16:43,21.9725,30.175,428.25,793.25
117,11-02-2015 16:44,21.89,30.245,433,787.5
118,11-02-2015 16:45,21.92666667,30.35666667,433,789
119,11-02-2015 16:46,21.945,30.1725,428.25,782.75
120,11-02-2015 16:46,21.9175,30.34,428.25,783.5
121,11-02-2015 16:47,21.92666667,30.29,426.6666667,791
122,11-02-2015 16:49,21.9175,30.2925,428.25,786
123,11-02-2015 16:50,21.9175,30.27,433,786.5
124,11-02-2015 16:51,21.92666667,30.19666667,433,786.3333333
125,11-02-2015 16:52,21.89,30.34,428.25,786.3333333
126,11-02-2015 16:53,21.945,30.34,433,787.6666667
127,11-02-2015 16:53,21.945,30.39,433,786.5
128,11-02-2015 16:54,21.89,30.365,433,791.75
129,11-02-2015 16:56,21.89,30.39,433,788
130,11-02-2015 16:57,21.9175,30.4725,433,797.75
131,11-02-2015 16:58,21.9175,30.39,433,801.75
132,11-02-2015 16:59,21.945,30.5,433,803.5
133,11-02-2015 16:59,21.89,30.4725,433,811
134,11-02-2015 17:00,21.89,30.42666667,433,803.6666667
135,11-02-2015 17:02,21.9725,30.5,433,801.5
136,11-02-2015 17:03,21.945,30.5,433,804
137,11-02-2015 17:04,21.9725,30.4175,433,807
138,11-02-2015 17:05,21.945,30.3675,433,801.75
139,11-02-2015 17:06,21.9725,30.4725,433,796.25
140,11-02-2015 17:06,21.92666667,30.53333333,433,807
141,11-02-2015 17:08,21.9725,30.55,433,823.75
142,11-02-2015 17:09,21.89,30.46333333,433,818
143,11-02-2015 17:10,21.956,30.458,433,807.5
144,11-02-2015 17:10,21.9175,30.5,433,814
145,11-02-2015 17:12,21.96333333,30.39,433,804.25
146,11-02-2015 17:12,21.945,30.445,433,805
147,11-02-2015 17:13,21.945,30.3975,433,805.75
148,11-02-2015 17:15,21.945,30.3425,433,799.25
149,11-02-2015 17:16,22,30.445,433,797
150,11-02-2015 17:17,21.9725,30.4175,433,798.25
151,11-02-2015 17:18,22,30.2,433,784.5
152,11-02-2015 17:19,21.92666667,30.32666667,423.6666667,780.6666667
153,11-02-2015 17:19,21.9725,30.365,433,782.75
154,11-02-2015 17:21,21.89,30.39,426,787
155,11-02-2015 17:22,21.89,30.245,426,790.5
156,11-02-2015 17:23,21.89,30.3175,429.5,782.25
157,11-02-2015 17:23,21.89,30.19666667,423.6666667,778
158,11-02-2015 17:25,21.89,30.2475,422.5,778
159,11-02-2015 17:25,21.89,30.13333333,428.3333333,773.3333333
160,11-02-2015 17:26,21.89,30.175,419,766.25
161,11-02-2015 17:28,21.89,30.125,419,756.25
162,11-02-2015 17:29,21.89,30.175,419,751.3333333
163,11-02-2015 17:30,21.89,30.03333333,419,746.5
164,11-02-2015 17:31,21.89,29.8675,419,740.5
165,11-02-2015 17:31,21.84,29.84,419,735
166,11-02-2015 17:32,21.89,29.89,419,719
167,11-02-2015 17:34,21.815,29.84,419,718
168,11-02-2015 17:35,21.82333333,29.85666667,419,716
169,11-02-2015 17:36,21.84,29.84,419,712.25
170,11-02-2015 17:37,21.815,29.815,419,708.5
171,11-02-2015 17:38,21.84,29.795,419,702
172,11-02-2015 17:38,21.82333333,29.82333333,419,702
173,11-02-2015 17:39,21.815,29.7475,419,695.75
174,11-02-2015 17:41,21.79,29.73,419,686.6666667
175,11-02-2015 17:42,21.815,29.55,419,679.75
176,11-02-2015 17:43,21.79,29.5,419,674
177,11-02-2015 17:44,21.79,29.3675,419,669.25
178,11-02-2015 17:44,21.79,29.745,419,667.5
179,11-02-2015 17:45,21.815,29.6725,419,679
180,11-02-2015 17:47,21.79,29.6,419,678
181,11-02-2015 17:48,21.84,29.55,419,674
182,11-02-2015 17:49,21.79,29.4725,419,666.5
183,11-02-2015 17:50,21.79,29.34,419,665.6666667
184,11-02-2015 17:51,21.89,29.29,419,648.6666667
185,11-02-2015 17:51,21.84,29.315,419,643.25
186,11-02-2015 17:53,21.89,29.29,419,635
187,11-02-2015 17:54,21.865,29.29,419,636.25
188,11-02-2015 17:55,21.89,29.34,419,636.25
189,11-02-2015 17:55,21.89,29.29,419,639
190,11-02-2015 17:57,21.85666667,29.43333333,419,640.3333333
191,11-02-2015 17:57,21.89,29.2675,419,639.75
192,11-02-2015 17:58,21.89,29.245,419,638.5
193,11-02-2015 18:00,21.89,29.42,415.5,643.5
194,11-02-2015 18:01,21.89,29.7725,415,648
195,11-02-2015 18:02,21.89,29.7475,419,656.75
196,11-02-2015 18:03,21.89,29.45666667,419,655.6666667
197,11-02-2015 18:04,21.89,29.2675,419,646.75
198,11-02-2015 18:04,21.89,29.29,419,643
199,11-02-2015 18:06,21.89,29.23,419,639
200,11-02-2015 18:07,21.89,29.2,419,633.5
201,11-02-2015 18:08,21.865,29.125,419,631
202,11-02-2015 18:08,21.89,29.125,419,626
203,11-02-2015 18:10,21.815,28.9725,419,614.75
204,11-02-2015 18:10,21.79,28.89,419,606
205,11-02-2015 18:11,21.82333333,28.85666667,419,603
206,11-02-2015 18:13,21.79,28.79,419,600.75
207,11-02-2015 18:14,21.79,28.695,419,601
208,11-02-2015 18:15,21.79,28.63333333,419,601.6666667
209,11-02-2015 18:16,21.79,28.7225,419,597.25
210,11-02-2015 18:16,21.79,28.6475,419,596.5
211,11-02-2015 18:17,21.79,28.53333333,419,596.6666667
212,11-02-2015 18:19,21.79,28.525,419,595.25
213,11-02-2015 18:20,21.79,28.42,419,588.5
214,11-02-2015 18:21,21.79,28.55,419,585
215,11-02-2015 18:22,21.7675,28.5,419,585.75
216,11-02-2015 18:23,21.7,28.445,412,584.5
217,11-02-2015 18:23,21.7,28.5,279.3333333,585
218,11-02-2015 18:24,21.7,28.56666667,0,582
219,11-02-2015 18:26,21.7,28.76,0,578
220,11-02-2015 18:27,21.7,28.79,0,584
221,11-02-2015 18:28,21.7,28.79,0,586.5
222,11-02-2015 18:29,21.7,28.84,0,587.5
223,11-02-2015 18:29,21.7,28.86,0,586
224,11-02-2015 18:30,21.7,28.86,0,592.3333333
225,11-02-2015 18:32,21.7,28.79,0,590
226,11-02-2015 18:33,21.6,28.895,0,590
227,11-02-2015 18:34,21.63333333,28.79,0,590.5
228,11-02-2015 18:35,21.6,28.73,0,593.5
229,11-02-2015 18:36,21.6,28.79,0,595
230,11-02-2015 18:36,21.6,28.79,0,594.6666667
231,11-02-2015 18:38,21.55,28.79,0,593
232,11-02-2015 18:39,21.6,28.79,0,582.5
233,11-02-2015 18:40,21.6,28.79,0,579.5
234,11-02-2015 18:40,21.6,28.79,0,588
235,11-02-2015 18:42,21.5,28.84,0,596.5
236,11-02-2015 18:42,21.5,28.82333333,0,622.3333333
237,11-02-2015 18:43,21.5,28.79,0,606
238,11-02-2015 18:45,21.5,29.6,0,605
239,11-02-2015 18:46,21.5,28.995,0,642.5
240,11-02-2015 18:47,21.39,29.015,0,604.25
241,11-02-2015 18:48,21.39,29.445,0,596
242,11-02-2015 18:49,21.39,29.2,0,612
243,11-02-2015 18:49,21.39,29.1,0,720.5
244,11-02-2015 18:51,21.32333333,29.33,0,1760
245,11-02-2015 18:52,21.29,29,0,1665
246,11-02-2015 18:53,21.29,29.03,0,1255.666667
247,11-02-2015 18:53,21.29,29.2,0,724
248,11-02-2015 18:55,21.29,29.1,0,619
249,11-02-2015 18:55,21.29,29.9,0,562.5
250,11-02-2015 18:56,21.29,29.92666667,0,582
251,11-02-2015 18:58,21.29,29.8,0,616
252,11-02-2015 18:59,21.245,29.55,0,648.5
253,11-02-2015 19:00,21.2,29.5,0,673
254,11-02-2015 19:01,21.2,30.1,0,608
255,11-02-2015 19:01,21.2,29.6,0,752
256,11-02-2015 19:02,21.2,30.45,0,621.5
257,11-02-2015 19:04,21.2,30,0,589.3333333
258,11-02-2015 19:05,21.2,29.9,0,608.5
259,11-02-2015 19:06,21.2,29.945,0,620
260,11-02-2015 19:07,21.2,29.495,0,598.5
261,11-02-2015 19:08,21.2,29.64,0,640.5
262,11-02-2015 19:08,21.2,29.96333333,0,695
263,11-02-2015 19:09,21.2,29.89,0,670
264,11-02-2015 19:11,21.2,29.79,0,619
265,11-02-2015 19:12,21.2,29.76,0,571.6666667
266,11-02-2015 19:13,21.2,29.995,0,533.5
267,11-02-2015 19:14,21.16666667,29.99666667,0,618.6666667
268,11-02-2015 19:14,21.2,30.2,0,516
269,11-02-2015 19:15,21.15,31.05,0,515
270,11-02-2015 19:17,21.15,29.8,0,513.5
271,11-02-2015 19:18,21.15,29.645,0,520
272,11-02-2015 19:19,21.1,29.65,0,527.5
273,11-02-2015 19:20,21.1,29.45,0,526
274,11-02-2015 19:21,21.1,29.66333333,0,526.3333333
275,11-02-2015 19:21,21.1,29.795,0,528
276,11-02-2015 19:23,21.1,29.89,0,524
277,11-02-2015 19:24,21.1,29.695,0,524.5
278,11-02-2015 19:25,21.1,29.89666667,0,521.3333333
279,11-02-2015 19:25,21.1,29.995,0,524
280,11-02-2015 19:27,21.1,29.945,0,522.5
281,11-02-2015 19:27,21.1,29.79,0,526
282,11-02-2015 19:28,21.05,29.75,0,520
283,11-02-2015 19:30,21.1,30.29,0,526
284,11-02-2015 19:31,21.1,29.39,0,530
285,11-02-2015 19:32,21.1,29.6,0,529
286,11-02-2015 19:33,21.1,29.34,0,529
287,11-02-2015 19:34,21.1,29.745,0,527
288,11-02-2015 19:34,21.1,29.39333333,0,530
289,11-02-2015 19:36,21.1,30.05,0,526
290,11-02-2015 19:37,21.075,29.5,0,526
291,11-02-2015 19:38,21.1,29.5,0,526
292,11-02-2015 19:38,21.1,30.09,0,531.5
293,11-02-2015 19:40,21.1,30.1,0,534
294,11-02-2015 19:40,21,29.495,0,533
295,11-02-2015 19:41,21.1,29.445,0,521.3333333
296,11-02-2015 19:43,21.1,29.645,0,523.5
297,11-02-2015 19:44,21.1,30.1,0,521
298,11-02-2015 19:45,21,29.945,0,522
299,11-02-2015 19:46,21.1,29.6,0,520
300,11-02-2015 19:46,21.025,30.1225,0,520.5
301,11-02-2015 19:47,21,30,0,520
302,11-02-2015 19:49,21,29.53,0,523.6666667
303,11-02-2015 19:50,21,29.55,0,520
304,11-02-2015 19:51,21,29.195,0,524.5
305,11-02-2015 19:52,21,29.53,0,519.3333333
306,11-02-2015 19:53,21,29.445,0,519
307,11-02-2015 19:53,21,30.1,0,520
308,11-02-2015 19:54,21,29.945,0,522.5
309,11-02-2015 19:56,21,29.8,0,527.5
310,11-02-2015 19:57,21,30.06666667,0,537
311,11-02-2015 19:58,21,29.76666667,0,542.3333333
312,11-02-2015 19:59,21,29.5,0,548
313,11-02-2015 19:59,21,29.995,0,545.5
314,11-02-2015 20:00,21,29.92666667,0,549.6666667
315,11-02-2015 20:02,21,29.495,0,562
316,11-02-2015 20:03,21,29.5,0,583
317,11-02-2015 20:04,21,29.4475,0,552
318,11-02-2015 20:05,21,29.69666667,0,540
319,11-02-2015 20:06,21,29.445,0,527.3333333
320,11-02-2015 20:06,21,29.4,0,523.3333333
321,11-02-2015 20:08,21,29.495,0,517
322,11-02-2015 20:09,21,30.06,0,517.3333333
323,11-02-2015 20:10,21,30,0,513
324,11-02-2015 20:10,21,29.995,0,511
325,11-02-2015 20:12,21,29.56,0,513
326,11-02-2015 20:12,21,29.35,0,513
327,11-02-2015 20:13,21,29.9,0,512.3333333
328,11-02-2015 20:15,21,29.8,0,510.5
329,11-02-2015 20:16,20.92666667,29.59333333,0,512
330,11-02-2015 20:17,20.945,29.445,0,509
331,11-02-2015 20:18,20.945,29.6,0,502.5
332,11-02-2015 20:19,21,29.55,0,503
333,11-02-2015 20:19,21,29.6,0,502
334,11-02-2015 20:21,21,29.2,0,502
335,11-02-2015 20:22,21,29.23,0,500
336,11-02-2015 20:23,21,29.745,0,504
337,11-02-2015 20:23,21,29.245,0,506.5
338,11-02-2015 20:25,21,30.09,0,497
339,11-02-2015 20:25,20.9725,30.0475,0,493.5
340,11-02-2015 20:26,20.945,30.4,0,494.5
341,11-02-2015 20:28,20.92666667,30.09333333,0,499.6666667
342,11-02-2015 20:29,20.92666667,29.83,0,498.3333333
343,11-02-2015 20:30,20.89,30.29,0,498
344,11-02-2015 20:31,20.89,29.35,0,499
345,11-02-2015 20:31,20.89,29.76333333,0,501.6666667
346,11-02-2015 20:32,20.945,30,0,499
347,11-02-2015 20:34,20.89,29.6175,0,492.25
348,11-02-2015 20:35,20.89,29.79,0,495
349,11-02-2015 20:36,20.89,29.92,0,492
350,11-02-2015 20:37,20.89,29.3,0,494.5
351,11-02-2015 20:38,20.89,29.5,0,499
352,11-02-2015 20:38,20.89,29.59333333,0,497.3333333
353,11-02-2015 20:39,20.89,29.7,0,493
354,11-02-2015 20:41,20.89,29.79,0,491.5
355,11-02-2015 20:42,20.89,29.7675,0,492
356,11-02-2015 20:43,20.89,29.495,0,492
357,11-02-2015 20:44,20.89,30.42,0,486
358,11-02-2015 20:44,20.89,29.6,0,488
359,11-02-2015 20:45,20.85666667,29.62666667,0,491.3333333
360,11-02-2015 20:47,20.89,29.495,0,491
361,11-02-2015 20:48,20.89,29.35,0,491
362,11-02-2015 20:49,20.89,29.5,0,496
363,11-02-2015 20:50,20.89,29.29,0,500
364,11-02-2015 20:51,20.79,29.16666667,0,495.6666667
365,11-02-2015 20:51,20.89,29.65,0,489
366,11-02-2015 20:53,20.89,29.65,0,489
367,11-02-2015 20:54,20.79,29.5,0,489
368,11-02-2015 20:55,20.85666667,29.53333333,0,495
369,11-02-2015 20:55,20.82333333,30.12666667,0,494
370,11-02-2015 20:57,20.79,29.29666667,0,495.5
371,11-02-2015 20:57,20.84,30.045,0,495
372,11-02-2015 20:58,20.79,29.545,0,493.5
373,11-02-2015 21:00,20.79,29.495,0,494
374,11-02-2015 21:01,20.79,29.29,0,496
375,11-02-2015 21:02,20.79,29.395,0,486
376,11-02-2015 21:03,20.79,30.25,0,485
377,11-02-2015 21:04,20.79,29.34,0,490
378,11-02-2015 21:04,20.79,29.3,0,488
379,11-02-2015 21:06,20.76,29.56333333,0,484.6666667
380,11-02-2015 21:07,20.79,30.09666667,0,485.3333333
381,11-02-2015 21:08,20.79,29.89,0,487.5
382,11-02-2015 21:08,20.79,29.89,0,493
383,11-02-2015 21:10,20.79,29.795,0,496.5
384,11-02-2015 21:10,20.79,30.05,0,490
385,11-02-2015 21:11,20.79,29.85,0,493.5
386,11-02-2015 21:13,20.79,29.45,0,489
387,11-02-2015 21:14,20.79,29.83,0,486.3333333
388,11-02-2015 21:15,20.79,29.445,0,486.5
389,11-02-2015 21:16,20.79,29.39,0,486
390,11-02-2015 21:16,20.79,29.55,0,486
391,11-02-2015 21:17,20.79,29.39,0,486
392,11-02-2015 21:19,20.79,30.2,0,488
393,11-02-2015 21:20,20.79,29.79333333,0,489.3333333
394,11-02-2015 21:21,20.79,29.39,0,488.5
395,11-02-2015 21:22,20.79,29.245,0,488
396,11-02-2015 21:23,20.79,29.05,0,493
397,11-02-2015 21:23,20.79,29.2475,0,489
398,11-02-2015 21:24,20.79,30.6,0,486
399,11-02-2015 21:26,20.79,29.79,0,486.6666667
400,11-02-2015 21:27,20.745,29.545,0,490.5
401,11-02-2015 21:28,20.79,29.945,0,487.5
402,11-02-2015 21:29,20.79,30.045,0,488
403,11-02-2015 21:29,20.79,29.59,0,494
404,11-02-2015 21:30,20.79,29.495,0,492
405,11-02-2015 21:32,20.79,29.95,0,487.5
406,11-02-2015 21:33,20.79,29.795,0,489.5
407,11-02-2015 21:34,20.7,29.79,0,488
408,11-02-2015 21:35,20.7,29,0,488
409,11-02-2015 21:36,20.79,29.495,0,492
410,11-02-2015 21:36,20.79,29.33,0,488
411,11-02-2015 21:38,20.79,29.2,0,486
412,11-02-2015 21:39,20.79,29.84,0,489
413,11-02-2015 21:40,20.76,29.42666667,0,488.3333333
414,11-02-2015 21:40,20.745,29.52,0,487.5
415,11-02-2015 21:42,20.79,29.5,0,489
416,11-02-2015 21:42,20.79,28.895,0,495
417,11-02-2015 21:43,20.7,29.145,0,492
418,11-02-2015 21:45,20.7225,29.67,0,488.75
419,11-02-2015 21:46,20.7,29.35666667,0,491
420,11-02-2015 21:47,20.745,29.39,0,492.5
421,11-02-2015 21:48,20.745,29.29,0,486
422,11-02-2015 21:49,20.7,29.39,0,495
423,11-02-2015 21:49,20.7,29.34,0,494.5
424,11-02-2015 21:51,20.7,28.65,0,495
425,11-02-2015 21:52,20.7,28.9,0,496
426,11-02-2015 21:53,20.7,29.6,0,490.5
427,11-02-2015 21:53,20.7,29.695,0,492
428,11-02-2015 21:55,20.7,28.645,0,485
429,11-02-2015 21:55,20.7,29.26333333,0,490.3333333
430,11-02-2015 21:56,20.7,29.29,0,489
431,11-02-2015 21:58,20.7,29.99666667,0,490
432,11-02-2015 21:59,20.7,29.49666667,0,493.3333333
433,11-02-2015 22:00,20.7,29.2,0,488
434,11-02-2015 22:01,20.7,29.13,0,490.6666667
435,11-02-2015 22:01,20.7,28.7225,0,489
436,11-02-2015 22:02,20.7,29.02666667,0,487
437,11-02-2015 22:04,20.7,29.545,0,490.5
438,11-02-2015 22:05,20.7,28.895,0,494
439,11-02-2015 22:06,20.7,28.895,0,494.5
440,11-02-2015 22:07,20.7,29.195,0,486
441,11-02-2015 22:08,20.7,29.4,0,488.5
442,11-02-2015 22:08,20.7,29.945,0,489.5
443,11-02-2015 22:09,20.7,29.445,0,491.5
444,11-02-2015 22:11,20.7,29.195,0,489
445,11-02-2015 22:12,20.7,29.09,0,491.5
446,11-02-2015 22:13,20.7,29.3,0,489
447,11-02-2015 22:14,20.7,28.995,0,492.5
448,11-02-2015 22:14,20.7,29.045,0,491
449,11-02-2015 22:15,20.7,29.35,0,485
450,11-02-2015 22:17,20.7,28.745,0,488
451,11-02-2015 22:18,20.7,28.495,0,489.5
452,11-02-2015 22:19,20.7,28.56,0,486.3333333
453,11-02-2015 22:20,20.7,28.2,0,487
454,11-02-2015 22:21,20.6,28,0,487
455,11-02-2015 22:21,20.7,28.8,0,491.5
456,11-02-2015 22:23,20.7,28.29,0,487
457,11-02-2015 22:24,20.63333333,28.99666667,0,487
458,11-02-2015 22:25,20.6,28.195,0,488
459,11-02-2015 22:25,20.6,28.33,0,486.3333333
460,11-02-2015 22:27,20.6,28.4,0,486
461,11-02-2015 22:27,20.6,28.1,0,487
462,11-02-2015 22:28,20.6,28.495,0,497
463,11-02-2015 22:30,20.6,29,0,498
464,11-02-2015 22:31,20.6,28.945,0,497
465,11-02-2015 22:32,20.6,28.79,0,496.5
466,11-02-2015 22:33,20.6,28.03333333,0,487
467,11-02-2015 22:34,20.5,27.995,0,486.5
468,11-02-2015 22:34,20.5,27.895,0,491.5
469,11-02-2015 22:36,20.5,28.59,0,489
470,11-02-2015 22:37,20.53333333,28.02333333,0,488
471,11-02-2015 22:38,20.5,27.79,0,487
472,11-02-2015 22:38,20.5,27.79,0,488
473,11-02-2015 22:40,20.55,28.195,0,488.5
474,11-02-2015 22:40,20.5,28.09666667,0,495
475,11-02-2015 22:41,20.5,27.96333333,0,499.3333333
476,11-02-2015 22:43,20.55,28.1,0,499
477,11-02-2015 22:44,20.55,28.245,0,489
478,11-02-2015 22:45,20.55,28.195,0,489.5
479,11-02-2015 22:46,20.5,27.79,0,486
480,11-02-2015 22:46,20.5,28.09666667,0,490.3333333
481,11-02-2015 22:47,20.5,27.7,0,488
482,11-02-2015 22:49,20.5,28.16,0,484.6666667
483,11-02-2015 22:50,20.5,27.73,0,491.6666667
484,11-02-2015 22:51,20.5,28.7,0,492
485,11-02-2015 22:52,20.5,28.445,0,488.5
486,11-02-2015 22:53,20.53333333,28,0,489.3333333
487,11-02-2015 22:53,20.6,27.9,0,490
488,11-02-2015 22:54,20.55,27.6,0,491.5
489,11-02-2015 22:56,20.55,28.04,0,493.5
490,11-02-2015 22:57,20.5,28.895,0,491
491,11-02-2015 22:58,20.5,28.195,0,498.5
492,11-02-2015 22:59,20.5,28.145,0,486
493,11-02-2015 22:59,20.56666667,29.03,0,489.3333333
494,11-02-2015 23:00,20.6,28.1,0,488
495,11-02-2015 23:02,20.6,27.95,0,489.5
496,11-02-2015 23:03,20.6,27.84,0,488
497,11-02-2015 23:04,20.6,28.4,0,493.5
498,11-02-2015 23:05,20.6,27.995,0,497.5
499,11-02-2015 23:06,20.65,28.495,0,496.5
500,11-02-2015 23:06,20.6,28,0,493
501,11-02-2015 23:08,20.6,28.29,0,492
502,11-02-2015 23:09,20.6,27.84,0,491.5
503,11-02-2015 23:10,20.6,27.76333333,0,494
504,11-02-2015 23:10,20.6,27.745,0,493
505,11-02-2015 23:12,20.6,27.945,0,492
506,11-02-2015 23:12,20.6,27.945,0,493.5
507,11-02-2015 23:13,20.6,28.1,0,497
508,11-02-2015 23:15,20.6,28.29,0,499
509,11-02-2015 23:16,20.6,27.695,0,501
510,11-02-2015 23:17,20.6,28.1475,0,498.25
511,11-02-2015 23:18,20.6,28.29,0,498
512,11-02-2015 23:19,20.6,28.03,0,498
513,11-02-2015 23:19,20.6,27.53,0,495
514,11-02-2015 23:21,20.6,27.7,0,493
515,11-02-2015 23:22,20.6,27.995,0,494.5
516,11-02-2015 23:23,20.6,27.295,0,495
517,11-02-2015 23:23,20.6,27.495,0,494.5
